timestamp,value
"2017-06-01 17:00:00.330",107
"2017-06-01 17:00:01.330",107
"2017-06-01 17:00:02.480",107
"2017-06-01 17:00:03.470",107
"2017-06-01 17:00:04.500",107
"2017-06-01 17:00:05.330",107
"2017-06-01 17:00:06.330",107
"2017-06-01 17:00:07.330",107
"2017-06-01 17:00:08.330",107
"2017-06-01 17:00:09.380",107
"2017-06-01 17:00:10.330",107
"2017-06-01 17:00:11.340",107
"2017-06-01 17:00:12.350",107
"2017-06-01 17:00:13.370",107
"2017-06-01 17:00:14.380",107
"2017-06-01 17:00:15.340",107
"2017-06-01 17:00:16.340",107
"2017-06-01 17:00:17.340",107
"2017-06-01 17:00:18.360",107
"2017-06-01 17:00:19.510",107
"2017-06-01 17:00:20.480",107
"2017-06-01 17:00:21.470",107
"2017-06-01 17:00:22.470",107
"2017-06-01 17:00:23.330",107
"2017-06-01 17:00:24.460",107
"2017-06-01 17:00:25.510",107
"2017-06-01 17:00:26.490",107
"2017-06-01 17:00:27.330",107
"2017-06-01 17:00:28.330",107
"2017-06-01 17:00:29.380",107
"2017-06-01 17:00:30.350",107
"2017-06-01 17:00:31.330",107
"2017-06-01 17:00:32.320",107
"2017-06-01 17:00:33.410",107
"2017-06-01 17:00:34.370",107
"2017-06-01 17:00:35.330",107
"2017-06-01 17:00:36.320",107
"2017-06-01 17:00:37.550",107
"2017-06-01 17:00:38.520",107
"2017-06-01 17:00:39.470",107
"2017-06-01 17:00:40.430",107
"2017-06-01 17:00:41.480",107
"2017-06-01 17:00:42.490",107
"2017-06-01 17:00:43.510",107
"2017-06-01 17:00:44.410",107
"2017-06-01 17:00:45.330",107
"2017-06-01 17:00:46.350",107
"2017-06-01 17:00:47.320",107
"2017-06-01 17:00:48.330",107
"2017-06-01 17:00:49.380",107
"2017-06-01 17:00:50.330",107
"2017-06-01 17:00:51.330",107
"2017-06-01 17:00:52.330",107
"2017-06-01 17:00:53.330",107
"2017-06-01 17:00:54.390",107
"2017-06-01 17:00:55.350",107
"2017-06-01 17:00:56.480",107
"2017-06-01 17:00:57.460",107
"2017-06-01 17:00:58.460",107
"2017-06-01 17:00:59.560",107
"2017-06-01 17:01:00.330",107
"2017-06-01 17:01:01.500",107
"2017-06-01 17:01:02.500",107
"2017-06-01 17:01:03.460",107
"2017-06-01 17:01:04.440",107
"2017-06-01 17:01:05.460",107
"2017-06-01 17:01:06.460",107
"2017-06-01 17:01:07.460",107
"2017-06-01 17:01:08.340",107
"2017-06-01 17:01:09.450",107
"2017-06-01 17:01:10.460",107
"2017-06-01 17:01:11.460",107
"2017-06-01 17:01:12.470",107
"2017-06-01 17:01:13.350",107
"2017-06-01 17:01:14.380",107
"2017-06-01 17:01:15.330",107
"2017-06-01 17:01:16.330",107
"2017-06-01 17:01:17.550",107
"2017-06-01 17:01:18.530",107
"2017-06-01 17:01:19.480",107
"2017-06-01 17:01:20.330",107
"2017-06-01 17:01:21.330",107
"2017-06-01 17:01:22.350",107
"2017-06-01 17:01:23.330",107
"2017-06-01 17:01:24.410",107
"2017-06-01 17:01:25.340",107
"2017-06-01 17:01:26.330",107
"2017-06-01 17:01:27.330",107
"2017-06-01 17:01:28.330",107
"2017-06-01 17:01:29.380",107
"2017-06-01 17:01:30.330",107
"2017-06-01 17:01:31.330",107
"2017-06-01 17:01:32.330",107
"2017-06-01 17:01:33.680",107
"2017-06-01 17:01:34.370",107
"2017-06-01 17:01:35.330",107
"2017-06-01 17:01:36.370",107
"2017-06-01 17:01:37.360",107
"2017-06-01 17:01:38.480",107
"2017-06-01 17:01:39.540",107
"2017-06-01 17:01:40.490",107
"2017-06-01 17:01:41.390",107
"2017-06-01 17:01:42.320",107
"2017-06-01 17:01:43.330",107
"2017-06-01 17:01:44.370",107
"2017-06-01 17:01:45.360",107
"2017-06-01 17:01:46.330",107
"2017-06-01 17:01:47.330",107
"2017-06-01 17:01:48.320",107
"2017-06-01 17:01:49.370",107
"2017-06-01 17:01:50.410",107
"2017-06-01 17:01:51.330",107
"2017-06-01 17:01:52.330",107
"2017-06-01 17:01:53.330",107
"2017-06-01 17:01:54.400",107
"2017-06-01 17:01:55.320",107
"2017-06-01 17:01:56.450",107
"2017-06-01 17:01:57.520",107
"2017-06-01 17:01:58.520",107
"2017-06-01 17:01:59.420",107
"2017-06-01 17:02:00.330",107
"2017-06-01 17:02:01.460",107
"2017-06-01 17:02:02.460",107
"2017-06-01 17:02:03.470",107
"2017-06-01 17:02:04.340",107
"2017-06-01 17:02:05.420",107
"2017-06-01 17:02:06.350",107
"2017-06-01 17:02:07.350",107
"2017-06-01 17:02:08.350",107
